2	22	17/01/2013	0.2242	0.012	21	91
2	22	24/01/2013	0.1976	0.024	21	91
2	22	31/01/2013	0.2386	0.0082	21	91
2	22	7/02/2013	0.2611	0.0105	21	91
2	22	14/02/2013	0.2596	0.0081	21	91
2	22	21/02/2013	0.2528	0.0094	21	91
2	22	28/02/2013	0.2616	0.0104	21	91
2	22	7/03/2013	0.2646	0.0111	21	91
2	22	14/03/2013	0.2735	0.0123	21	91
2	22	21/03/2013	0.2892	0.0236	21	91
2	22	28/03/2013	0.2696	0.0183	21	91
2	22	4/04/2013	0.2822	0.0168	21	91
1	4	8/11/2012	0.203	0.022	21	91
1	4	22/11/2012	0.1542	0.0249	21	91
1	4	29/11/2012	0.1866	0.0153	21	91
1	4	6/12/2012	0.1988	0.0146	21	91
1	4	13/12/2012	0.1671	0.0129	21	91
1	4	20/12/2012	0.1221	0.0095	21	91
1	4	27/12/2012	0.1057	0.0086	21	91
1	4	3/01/2013	0.0835	0.0055	21	91
1	4	10/01/2013	0.0713	0.0053	21	91
1	4	17/01/2013	0.065	0.0072	21	91
1	4	24/01/2013	0.0596	0.0074	21	91
1	4	31/01/2013	0.0601	0.0064	21	91
1	4	7/02/2013	0.0622	0.01	21	91
1	4	14/02/2013	0.0567	0.0084	21	91
1	4	21/02/2013	0.0543	0.0076	21	91
1	4	28/02/2013	0.0533	0.007	21	91
1	4	7/03/2013	0.0527	0.0068	21	91
1	4	14/03/2013	0.0522	0.0068	21	91
1	4	21/03/2013	0.0541	0.0063	21	91
1	4	28/03/2013	0.0526	0.0066	21	91
1	4	4/04/2013	0.0521	0.006	21	91
2	4	8/11/2012	0.1988	0.0059	21	91
2	4	22/11/2012	0.1295	0.0868	21	91
2	4	29/11/2012	0.2012	0.0191	21	91
2	4	6/12/2012	0.2435	0.016	21	91
2	4	13/12/2012	0.2426	0.0173	21	91
2	4	20/12/2012	0.2203	0.0226	21	91
2	4	27/12/2012	0.2312	0.0194	21	91
2	4	3/01/2013	0.1886	0.0183	21	91
2	4	10/01/2013	0.1815	0.0182	21	91
2	4	17/01/2013	0.1928	0.0242	21	91
2	4	24/01/2013	0.185	0.0224	21	91
2	4	31/01/2013	0.2028	0.0223	21	91
2	4	7/02/2013	0.216	0.0244	21	91
2	4	14/02/2013	0.2181	0.0209	21	91
2	4	21/02/2013	0.2136	0.0228	21	91
2	4	28/02/2013	0.2256	0.0221	21	91
2	4	7/03/2013	0.2272	0.0229	21	91
2	4	14/03/2013	0.2408	0.0218	21	91
2	4	21/03/2013	0.2703	0.018	21	91
2	4	28/03/2013	0.2441	0.0213	21	91
2	4	4/04/2013	0.2448	0.0207	21	91
1	13	8/11/2012	0.2107	0.019	21	91
1	13	22/11/2012	0.17	0.0152	21	91
1	13	29/11/2012	0.209	0.0049	21	91
1	13	6/12/2012	0.2122	0.0048	21	91
1	13	13/12/2012	0.181	0.0043	21	91
1	13	20/12/2012	0.1291	0.0051	21	91
1	13	27/12/2012	0.1122	0.0079	21	91
1	13	3/01/2013	0.0851	0.0079	21	91
1	13	10/01/2013	0.0726	0.0077	21	91
1	13	17/01/2013	0.0641	0.006	21	91
1	13	24/01/2013	0.0583	0.0058	21	91
1	13	31/01/2013	0.052	0.0122	21	91
1	13	7/02/2013	0.0638	0.008	21	91
1	13	14/02/2013	0.057	0.0069	21	91
1	13	21/02/2013	0.0545	0.0066	21	91
1	13	28/02/2013	0.0535	0.0073	21	91
1	13	7/03/2013	0.0531	0.0067	21	91
1	13	14/03/2013	0.0527	0.007	21	91
1	13	21/03/2013	0.0543	0.0075	21	91
1	13	28/03/2013	0.0531	0.0074	21	91
1	13	4/04/2013	0.0527	0.0075	21	91
2	13	8/11/2012	0.2102	0.0139	21	91
2	13	22/11/2012	0.183	0.015	21	91
2	13	29/11/2012	0.2152	0.0209	21	91
2	13	6/12/2012	0.2477	0.0135	21	91
2	13	13/12/2012	0.2468	0.0138	21	91
2	13	20/12/2012	0.2218	0.0164	21	91
2	13	27/12/2012	0.2382	0.0125	21	91
2	13	3/01/2013	0.1968	0.0119	21	91
2	13	10/01/2013	0.1803	0.0341	21	91
2	13	17/01/2013	0.2055	0.0111	21	91
2	13	24/01/2013	0.2002	0.0117	21	91
2	13	31/01/2013	0.2191	0.0136	21	91
2	13	7/02/2013	0.2376	0.0135	21	91
